ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,±â¿Â(¡ÆC),Ç³Çâ(deg),Ç³¼Ó(m/s),°­¼ö·®(mm),ÇöÁö±â¾Ð(hPa),ÇØ¸é±â¾Ð(hPa),½Àµµ(%)
752,¼­±¤,2021-10-15 05:00,20.6,12.4,1.9,0,,,81.8
752,¼­±¤,2021-10-15 06:00,19.5,23.4,1.8,0,,,86.2
752,¼­±¤,2021-10-15 07:00,19.9,43.6,2.6,0,,,87.7
752,¼­±¤,2021-10-15 08:00,21.3,33.4,1.2,0,,,87.5
752,¼­±¤,2021-10-15 09:00,23,0,0,0,,,82.3
752,¼­±¤,2021-10-15 10:00,22.8,10.3,2.3,0,,,79.6
752,¼­±¤,2021-10-15 11:00,25.4,297.4,1.1,0,,,69.9
752,¼­±¤,2021-10-15 12:00,26.3,282.6,1.3,0,,,64.9
752,¼­±¤,2021-10-15 13:00,24.8,0,.4,0,,,71
752,¼­±¤,2021-10-15 14:00,24.5,199,1.8,0,,,74.6
752,¼­±¤,2021-10-15 15:00,23.9,319,2,0,,,73.8
752,¼­±¤,2021-10-15 16:00,23.4,314.9,1.5,0,,,73.2
752,¼­±¤,2021-10-15 17:00,22,352.2,2.1,0,,,76.2
752,¼­±¤,2021-10-15 18:00,20.7,36.3,1.1,0,,,85.9
752,¼­±¤,2021-10-15 19:00,20.5,35.7,1.5,0,,,89.2
752,¼­±¤,2021-10-15 20:00,21.2,23.5,.6,0,,,90.6
752,¼­±¤,2021-10-15 21:00,20.4,6.2,3.3,0,,,78.7
752,¼­±¤,2021-10-15 22:00,20.4,357.4,3.8,0,,,78.8
752,¼­±¤,2021-10-15 23:00,19.5,356.3,5.4,0,,,90
752,¼­±¤,2021-10-16 00:00,18.9,359.5,5.6,0,,,90.5
752,¼­±¤,2021-10-16 01:00,19,359.7,5.5,0,,,90.7
752,¼­±¤,2021-10-16 02:00,18.7,4.4,5.2,0,,,91.7
752,¼­±¤,2021-10-16 03:00,18.5,.1,5.3,0,,,92.4
752,¼­±¤,2021-10-16 04:00,18.4,359.2,5.3,0,,,92
752,¼­±¤,2021-10-16 05:00,16.9,358.8,7.8,0,,,93.8
752,¼­±¤,2021-10-16 06:00,16.6,359.8,7.2,1.5,,,95.2
752,¼­±¤,2021-10-16 07:00,15,1.5,9.7,3.5,,,94.8
752,¼­±¤,2021-10-16 08:00,14.3,358.9,8.5,4,,,94.8
752,¼­±¤,2021-10-16 09:00,13.6,4.8,8.8,2.5,,,94.4
752,¼­±¤,2021-10-16 10:00,14,7.3,7,.5,,,91.5
752,¼­±¤,2021-10-16 11:00,15,18.5,7.3,0,,,74.4
752,¼­±¤,2021-10-16 12:00,15.7,3,6.3,0,,,65.4
752,¼­±¤,2021-10-16 13:00,14.5,5.8,5.8,.5,,,84
752,¼­±¤,2021-10-16 14:00,14.7,3.2,7.4,0,,,80.4
752,¼­±¤,2021-10-16 15:00,14.7,11.6,4.1,1,,,77.2
752,¼­±¤,2021-10-16 16:00,14.7,7.4,3.5,.5,,,74.9
752,¼­±¤,2021-10-16 17:00,14.2,359.6,3.5,0,,,77.1
752,¼­±¤,2021-10-16 18:00,13.4,11,4.5,0,,,70.3
752,¼­±¤,2021-10-16 19:00,13,359.5,2.9,0,,,70.6
752,¼­±¤,2021-10-16 20:00,12.4,7.8,4.5,0,,,78.6
752,¼­±¤,2021-10-16 21:00,12.7,359.5,3.2,0,,,69.1
752,¼­±¤,2021-10-16 22:00,12.5,5.4,4.4,0,,,70.6
752,¼­±¤,2021-10-16 23:00,12.4,6,5.4,0,,,67.8
752,¼­±¤,2021-10-17 00:00,12.1,4.3,5.4,.5,,,65
752,¼­±¤,2021-10-17 01:00,12.1,5.2,5.7,0,,,65.1
752,¼­±¤,2021-10-17 02:00,11.7,7.8,5.8,0,,,65
752,¼­±¤,2021-10-17 03:00,11.3,11.3,6.5,0,,,62.3
752,¼­±¤,2021-10-17 04:00,10.9,8.5,6.2,0,,,59.2
752,¼­±¤,2021-10-17 05:00,11,10.7,4.9,0,,,66.5
752,¼­±¤,2021-10-17 06:00,10.1,4,8.2,0,,,69.5
752,¼­±¤,2021-10-17 07:00,9.7,9.3,7,0,,,63.7
752,¼­±¤,2021-10-17 08:00,10.5,10.5,5.9,0,,,65.9
752,¼­±¤,2021-10-17 09:00,10.2,4.4,7.1,0,,,60.5
752,¼­±¤,2021-10-17 10:00,10.9,7.3,7.1,0,,,57
752,¼­±¤,2021-10-17 11:00,11.2,9.1,6.9,0,,,53.1
752,¼­±¤,2021-10-17 12:00,12.2,13.1,6.6,0,,,52.2
752,¼­±¤,2021-10-17 13:00,12.3,6.7,6.9,0,,,53.5
752,¼­±¤,2021-10-17 14:00,12.9,12.5,6.6,0,,,48.4
752,¼­±¤,2021-10-17 15:00,12.8,15.5,5.3,0,,,45.9
752,¼­±¤,2021-10-17 16:00,12.8,20.1,4.6,0,,,47.7
752,¼­±¤,2021-10-17 17:00,12.1,11.2,3.3,0,,,50
752,¼­±¤,2021-10-17 18:00,11,3.7,2.9,0,,,54.8
752,¼­±¤,2021-10-17 19:00,8.4,25.8,1.4,0,,,70.3
752,¼­±¤,2021-10-17 20:00,8.7,359.5,3,0,,,66.8
752,¼­±¤,2021-10-17 21:00,9.2,1.9,4.6,0,,,67.1
752,¼­±¤,2021-10-17 22:00,9.7,9.3,3.8,0,,,67.6
752,¼­±¤,2021-10-17 23:00,9.8,7.8,4.8,0,,,60.1
752,¼­±¤,2021-10-18 00:00,9.3,4.9,3.4,0,,,61.9
752,¼­±¤,2021-10-18 01:00,8.9,7.7,4.3,0,,,62.5
752,¼­±¤,2021-10-18 02:00,9.1,11.1,4.8,0,,,60.2
752,¼­±¤,2021-10-18 03:00,9.3,14.3,4.4,0,,,60.5
752,¼­±¤,2021-10-18 04:00,9.6,17,4,0,,,60.5
752,¼­±¤,2021-10-18 05:00,9.1,18.4,3.7,0,,,65
752,¼­±¤,2021-10-18 06:00,9.6,17.4,3.6,0,,,67.9
752,¼­±¤,2021-10-18 07:00,10,11.9,3.7,0,,,69
752,¼­±¤,2021-10-18 08:00,12,11.3,3,0,,,65
752,¼­±¤,2021-10-18 09:00,13.4,9.4,2.8,0,,,63
752,¼­±¤,2021-10-18 10:00,15.1,5.7,1.5,0,,,57.5
752,¼­±¤,2021-10-18 11:00,16.3,326.6,2,0,,,56.6
752,¼­±¤,2021-10-18 12:00,15.8,280.8,.9,0,,,52.8
752,¼­±¤,2021-10-18 13:00,17,325.6,2.1,0,,,55.4
752,¼­±¤,2021-10-18 14:00,16.8,335.6,2.7,0,,,52
752,¼­±¤,2021-10-18 15:00,15.5,336.8,3.6,0,,,50.4
752,¼­±¤,2021-10-18 16:00,14.4,352.8,3.1,0,,,52
752,¼­±¤,2021-10-18 17:00,13.6,5.2,3.2,0,,,55.3
752,¼­±¤,2021-10-18 18:00,12.1,30.9,2.5,0,,,64
752,¼­±¤,2021-10-18 19:00,10.9,51,1.6,0,,,74
752,¼­±¤,2021-10-18 20:00,10.2,40.4,1.9,0,,,77.6
752,¼­±¤,2021-10-18 21:00,10.5,348.3,.7,0,,,79.9
752,¼­±¤,2021-10-18 22:00,13.1,358.8,3.3,0,,,59.9
752,¼­±¤,2021-10-18 23:00,11.5,6.3,3.3,0,,,69.3
752,¼­±¤,2021-10-19 00:00,11.9,3.6,3.7,0,,,59
752,¼­±¤,2021-10-19 01:00,12.5,7.1,3.7,0,,,54.9
752,¼­±¤,2021-10-19 02:00,12.5,15.6,2.6,0,,,58.6
752,¼­±¤,2021-10-19 03:00,12.8,5.5,2.6,0,,,60.8
752,¼­±¤,2021-10-19 04:00,12.7,5.6,3.9,0,,,61.1
752,¼­±¤,2021-10-19 05:00,11.6,11.8,3.3,0,,,66
752,¼­±¤,2021-10-19 06:00,11.2,14.3,3.5,0,,,69.4
752,¼­±¤,2021-10-19 07:00,13.2,353.8,2,0,,,65.9
752,¼­±¤,2021-10-19 08:00,14,3.4,2.1,0,,,67.7
752,¼­±¤,2021-10-19 09:00,14.4,321.9,1.4,0,,,75.7
752,¼­±¤,2021-10-19 10:00,15.1,351.7,1.8,0,,,84.6
752,¼­±¤,2021-10-19 11:00,17.5,343.1,2.8,0,,,64.6
752,¼­±¤,2021-10-19 12:00,18,323.7,4.5,0,,,56.5
752,¼­±¤,2021-10-19 13:00,17,325.6,4.3,0,,,61.3
752,¼­±¤,2021-10-19 14:00,17.5,335,5.3,0,,,57.8
752,¼­±¤,2021-10-19 15:00,17.6,328.8,5.3,0,,,56.3
752,¼­±¤,2021-10-19 16:00,16,332.5,4,0,,,68
752,¼­±¤,2021-10-19 17:00,15.3,337.2,4,0,,,66
752,¼­±¤,2021-10-19 18:00,14.7,342.7,1.7,0,,,70.7
752,¼­±¤,2021-10-19 19:00,14.6,330.4,4.6,0,,,61.7
752,¼­±¤,2021-10-19 20:00,13.8,332.7,4.5,0,,,63.4
752,¼­±¤,2021-10-19 21:00,13.3,329,4.7,0,,,60.2
752,¼­±¤,2021-10-19 22:00,12.8,330.1,5.4,0,,,58.3
752,¼­±¤,2021-10-19 23:00,12.8,330,4.6,0,,,55.4
752,¼­±¤,2021-10-20 00:00,12.7,355.2,2.2,0,,,61.7
752,¼­±¤,2021-10-20 01:00,12.8,328.5,4,0,,,59
752,¼­±¤,2021-10-20 02:00,12.4,329,2.5,0,,,59.1
752,¼­±¤,2021-10-20 03:00,12.3,4.9,1.9,0,,,62.7
752,¼­±¤,2021-10-20 04:00,12.5,5.2,2,0,,,57.3
752,¼­±¤,2021-10-20 05:00,12.1,7,3.2,0,,,62.7
752,¼­±¤,2021-10-20 06:00,12,6.2,3.7,0,,,61.4
752,¼­±¤,2021-10-20 07:00,11.6,6.4,3.8,0,,,64.6
752,¼­±¤,2021-10-20 08:00,11.9,8.7,2,0,,,67.4
752,¼­±¤,2021-10-20 09:00,12.6,7,3.2,0,,,66.3
752,¼­±¤,2021-10-20 10:00,13,12.2,3.3,0,,,61
752,¼­±¤,2021-10-20 11:00,13,357.4,5.5,0,,,60.4
752,¼­±¤,2021-10-20 12:00,,,,0,,,
752,¼­±¤,2021-10-20 13:00,,53.3,2.2,,,,58.8
752,¼­±¤,2021-10-20 14:00,12.5,360,4.1,0,,,61.3
752,¼­±¤,2021-10-20 15:00,12.2,3.2,2.7,0,,,64
752,¼­±¤,2021-10-20 16:00,12.2,3.1,2.3,0,,,62.5
752,¼­±¤,2021-10-20 17:00,11.6,.9,2.6,0,,,65.4
752,¼­±¤,2021-10-20 18:00,11.2,.2,3.1,0,,,67.7
752,¼­±¤,2021-10-20 19:00,11.9,355.4,3.9,0,,,64.9
752,¼­±¤,2021-10-20 20:00,11.2,7,1.7,0,,,69.4
752,¼­±¤,2021-10-20 21:00,11.6,15,2,0,,,69.8
752,¼­±¤,2021-10-20 22:00,11.8,40.7,2.3,0,,,71.9
752,¼­±¤,2021-10-20 23:00,11.5,37.3,2.8,0,,,72.5
752,¼­±¤,2021-10-21 00:00,11.6,20.3,2.6,0,,,72.7
752,¼­±¤,2021-10-21 01:00,12,4.2,4,0,,,67.3
752,¼­±¤,2021-10-21 02:00,12.2,1,3.9,0,,,70.1
752,¼­±¤,2021-10-21 03:00,12.1,3.7,3.9,0,,,70.2
752,¼­±¤,2021-10-21 04:00,11.9,6,3,0,,,73
752,¼­±¤,2021-10-21 05:00,11.8,6.5,3,0,,,73.3
752,¼­±¤,2021-10-21 06:00,11.8,10.9,3.7,0,,,73.4
752,¼­±¤,2021-10-21 07:00,11.9,10.7,4,0,,,72.2
752,¼­±¤,2021-10-21 08:00,12.6,10.1,3.2,0,,,70.8
752,¼­±¤,2021-10-21 09:00,13.6,20,4.6,0,,,67.8
752,¼­±¤,2021-10-21 10:00,15.1,7,5.3,0,,,61.2
752,¼­±¤,2021-10-21 11:00,15.4,8.1,5.3,0,,,56.9
752,¼­±¤,2021-10-21 12:00,16,9.6,5.9,0,,,56.4
752,¼­±¤,2021-10-21 13:00,15.9,1.3,4.4,0,,,56.6
752,¼­±¤,2021-10-21 14:00,15.8,2.6,4,0,,,60
752,¼­±¤,2021-10-21 15:00,15.5,357.8,3.6,0,,,57.5
752,¼­±¤,2021-10-21 16:00,15.4,356.8,3.4,0,,,56.8
752,¼­±¤,2021-10-21 17:00,13.8,2.3,2.8,0,,,58.2
752,¼­±¤,2021-10-21 18:00,12.9,330.1,1.1,0,,,62.5
752,¼­±¤,2021-10-21 19:00,13.1,4.7,1.9,0,,,57.8
752,¼­±¤,2021-10-21 20:00,12.9,18.4,2.8,0,,,60.7
752,¼­±¤,2021-10-21 21:00,12.6,16.5,2.8,0,,,65.3
752,¼­±¤,2021-10-21 22:00,12.7,9.5,3.5,0,,,64.4
752,¼­±¤,2021-10-21 23:00,12.5,1.2,5.5,0,,,67
752,¼­±¤,2021-10-22 00:00,12.4,358.8,5.4,0,,,67.9
752,¼­±¤,2021-10-22 01:00,12.7,353.4,4,0,,,68.2
752,¼­±¤,2021-10-22 02:00,12.1,9.3,2.6,0,,,74.2
752,¼­±¤,2021-10-22 03:00,12.1,7.4,1.9,0,,,75.3
752,¼­±¤,2021-10-22 04:00,12.2,339.8,2.2,0,,,75.5
752,¼­±¤,2021-10-22 05:00,12.6,3.9,1.3,0,,,71.3
752,¼­±¤,2021-10-22 06:00,13,332.6,3.1,0,,,70.6
752,¼­±¤,2021-10-22 07:00,13,328.6,1.9,0,,,69.5
752,¼­±¤,2021-10-22 08:00,14.3,335.4,3.7,0,,,60.5
752,¼­±¤,2021-10-22 09:00,15.4,330.3,5.1,0,,,61.1
752,¼­±¤,2021-10-22 10:00,16.3,337.3,4.8,0,,,60.4
752,¼­±¤,2021-10-22 11:00,15.5,358.2,2,0,,,61.4
752,¼­±¤,2021-10-22 12:00,16.7,326.2,5.6,0,,,50.4
752,¼­±¤,2021-10-22 13:00,16.1,328.8,5.9,0,,,52.6
752,¼­±¤,2021-10-22 14:00,15.9,343.5,4.7,0,,,50.4
752,¼­±¤,2021-10-22 15:00,15.2,329,6.5,0,,,54.5
752,¼­±¤,2021-10-22 16:00,14.9,337.3,4,0,,,56.6
752,¼­±¤,2021-10-22 17:00,14.2,324.5,5.3,0,,,55.9
752,¼­±¤,2021-10-22 18:00,13.4,339.3,3.9,0,,,56.8
752,¼­±¤,2021-10-22 19:00,13.2,332.6,2.2,0,,,56
752,¼­±¤,2021-10-22 20:00,13.3,334,2.2,0,,,56.2
752,¼­±¤,2021-10-22 21:00,13.6,346.1,1.9,0,,,58.1
752,¼­±¤,2021-10-22 22:00,13.3,13.2,4.3,0,,,55.4
752,¼­±¤,2021-10-22 23:00,12.5,7.4,2.6,0,,,60.1
752,¼­±¤,2021-10-23 00:00,12.7,357.4,3.1,0,,,57.3
752,¼­±¤,2021-10-23 01:00,11.3,8.6,2.8,0,,,61.8
752,¼­±¤,2021-10-23 02:00,11.3,12.6,3.1,0,,,59.9
752,¼­±¤,2021-10-23 03:00,10.7,88.1,1.2,0,,,65.1
752,¼­±¤,2021-10-23 04:00,8.4,0,.4,0,,,83
752,¼­±¤,2021-10-23 05:00,9,48.4,1.5,0,,,78.2
752,¼­±¤,2021-10-23 06:00,10.1,124.5,1.3,0,,,74
752,¼­±¤,2021-10-23 07:00,10.3,39.4,2.2,0,,,77
752,¼­±¤,2021-10-23 08:00,13.7,3.8,4.3,0,,,61.9
752,¼­±¤,2021-10-23 09:00,15.4,20,2.9,0,,,56.4
752,¼­±¤,2021-10-23 10:00,16.6,14.5,2.4,0,,,52.8
752,¼­±¤,2021-10-23 11:00,16.8,3.6,3.3,0,,,55.2
752,¼­±¤,2021-10-23 12:00,17.9,2.8,3.5,0,,,50.1
752,¼­±¤,2021-10-23 13:00,18.5,9.2,4.6,0,,,50.6
752,¼­±¤,2021-10-23 14:00,19,26.4,3.5,0,,,51.8
752,¼­±¤,2021-10-23 15:00,18.5,10.4,3.2,0,,,53.6
752,¼­±¤,2021-10-23 16:00,17.4,6.3,4.3,0,,,55.5
752,¼­±¤,2021-10-23 17:00,16.2,11.4,3.1,0,,,60.4
752,¼­±¤,2021-10-23 18:00,14.2,13.9,3.3,0,,,67.5
752,¼­±¤,2021-10-23 19:00,13.1,22.7,2.9,0,,,64
752,¼­±¤,2021-10-23 20:00,12.2,28,2.7,0,,,59.7
752,¼­±¤,2021-10-23 21:00,11.9,33.7,2.6,0,,,67.9
752,¼­±¤,2021-10-23 22:00,12.2,33,2.5,0,,,54.2
752,¼­±¤,2021-10-23 23:00,12.7,21,2.7,0,,,55.4
752,¼­±¤,2021-10-24 00:00,12.2,35.9,3,0,,,61
752,¼­±¤,2021-10-24 01:00,11.4,39.5,2.8,0,,,67.5
752,¼­±¤,2021-10-24 02:00,11.8,34.1,2,0,,,77
752,¼­±¤,2021-10-24 03:00,12,38.5,2.2,0,,,78.1
752,¼­±¤,2021-10-24 04:00,12.2,38.6,1.7,0,,,74.6
752,¼­±¤,2021-10-24 05:00,12.1,33.6,2.5,0,,,72.8
752,¼­±¤,2021-10-24 06:00,12.7,34.6,2,0,,,70.5
752,¼­±¤,2021-10-24 07:00,12.5,36.7,2.6,0,,,67.7
752,¼­±¤,2021-10-24 08:00,13.5,41.7,2,0,,,64.1
752,¼­±¤,2021-10-24 09:00,16,35.4,1.3,0,,,62.6
752,¼­±¤,2021-10-24 10:00,17.1,0,.2,0,,,60.2
752,¼­±¤,2021-10-24 11:00,18.6,0,.3,0,,,52.1
752,¼­±¤,2021-10-24 12:00,19.2,0,.3,0,,,44.2
752,¼­±¤,2021-10-24 13:00,19.3,341.4,.7,0,,,43.5
752,¼­±¤,2021-10-24 14:00,20.1,329.7,1,0,,,48.7
752,¼­±¤,2021-10-24 15:00,19,187.5,1.8,0,,,55.3
752,¼­±¤,2021-10-24 16:00,18.7,162.9,1,0,,,59.3
752,¼­±¤,2021-10-24 17:00,16.9,7.9,2.2,0,,,78.8
752,¼­±¤,2021-10-24 18:00,16.1,14.9,2,0,,,82
752,¼­±¤,2021-10-24 19:00,15.4,36.2,1.6,0,,,84.4
752,¼­±¤,2021-10-24 20:00,15,36.8,1.7,0,,,79.6
752,¼­±¤,2021-10-24 21:00,14.8,31.5,1.8,0,,,76.8
752,¼­±¤,2021-10-24 22:00,14.7,34.3,2.1,0,,,76.5
752,¼­±¤,2021-10-24 23:00,14.6,31.2,1.6,0,,,77.3
752,¼­±¤,2021-10-25 00:00,15.1,20.8,2.5,0,,,72.2
752,¼­±¤,2021-10-25 01:00,15.4,20,2.6,0,,,69.8
752,¼­±¤,2021-10-25 02:00,14.7,15.6,2.8,0,,,72.7
752,¼­±¤,2021-10-25 03:00,15.2,11.3,3.2,0,,,73.5
752,¼­±¤,2021-10-25 04:00,14.9,11.1,3.5,0,,,80.3
752,¼­±¤,2021-10-25 05:00,13.6,20.3,2.1,0,,,83.6
752,¼­±¤,2021-10-25 06:00,11.9,33.7,1.9,0,,,86
752,¼­±¤,2021-10-25 07:00,14.1,357.7,3.7,0,,,84
752,¼­±¤,2021-10-25 08:00,15.5,356,4.2,0,,,76.6
752,¼­±¤,2021-10-25 09:00,16.8,6.9,4.7,0,,,71.1
752,¼­±¤,2021-10-25 10:00,17.5,2.5,5.6,0,,,64.8
752,¼­±¤,2021-10-25 11:00,18.2,3.8,4.3,0,,,59.4
752,¼­±¤,2021-10-25 12:00,18.3,8.2,3.6,0,,,58.3
752,¼­±¤,2021-10-25 13:00,18.7,357.5,3,0,,,57.6
752,¼­±¤,2021-10-25 14:00,17.5,7.1,4.9,0,,,61.2
752,¼­±¤,2021-10-25 15:00,17.5,4.6,4.5,0,,,60.8
752,¼­±¤,2021-10-25 16:00,16.9,354.8,5,0,,,63.4
752,¼­±¤,2021-10-25 17:00,15.6,355,3.5,0,,,66.3
752,¼­±¤,2021-10-25 18:00,14.5,359.4,5,0,,,68.2
752,¼­±¤,2021-10-25 19:00,13.2,7.6,3.6,0,,,73.1
752,¼­±¤,2021-10-25 20:00,12.6,11.3,1.9,0,,,76.8
752,¼­±¤,2021-10-25 21:00,12.5,9.9,3.2,0,,,76.9
752,¼­±¤,2021-10-25 22:00,13.1,10.1,3.7,0,,,73.6
752,¼­±¤,2021-10-25 23:00,13,17.7,3.6,0,,,77.1
752,¼­±¤,2021-10-26 00:00,13,17.3,3.8,0,,,79.4
752,¼­±¤,2021-10-26 01:00,12.8,18,3.5,0,,,80.8
752,¼­±¤,2021-10-26 02:00,12.4,22.4,2.9,0,,,82.6
752,¼­±¤,2021-10-26 03:00,12.1,23.1,3,0,,,81.3
752,¼­±¤,2021-10-26 04:00,12.3,20.8,2.7,0,,,81
752,¼­±¤,2021-10-26 05:00,12.4,15.7,3,0,,,81.4
752,¼­±¤,2021-10-26 06:00,12.5,10.7,3,0,,,79.9
752,¼­±¤,2021-10-26 07:00,12.5,1.5,3.7,0,,,81.8
752,¼­±¤,2021-10-26 08:00,14.3,1.1,3.1,0,,,75.7
752,¼­±¤,2021-10-26 09:00,15.7,17.3,3.2,0,,,70.3
752,¼­±¤,2021-10-26 10:00,16.7,27.9,4.2,0,,,63.8
752,¼­±¤,2021-10-26 11:00,19.3,334.7,1.6,0,,,55.5
752,¼­±¤,2021-10-26 12:00,19.2,4.7,3,0,,,52.4
752,¼­±¤,2021-10-26 13:00,19,319.8,3.4,0,,,48.8
752,¼­±¤,2021-10-26 14:00,18.8,343.2,1.9,0,,,40.2
752,¼­±¤,2021-10-26 15:00,17.8,329.3,3.6,0,,,47.5
752,¼­±¤,2021-10-26 16:00,17.1,357.4,3.4,0,,,51.6
752,¼­±¤,2021-10-26 17:00,15.6,356.2,3.4,0,,,59.2
752,¼­±¤,2021-10-26 18:00,13.9,6.6,3.3,0,,,63.6
752,¼­±¤,2021-10-26 19:00,13.1,24.9,2,0,,,66.8
752,¼­±¤,2021-10-26 20:00,13.6,15.8,2.9,0,,,69.4
752,¼­±¤,2021-10-26 21:00,13.6,5.3,3.5,0,,,71.3
752,¼­±¤,2021-10-26 22:00,13.2,9.6,2.8,0,,,78.5
752,¼­±¤,2021-10-26 23:00,14.6,5.6,4.4,0,,,75.8
752,¼­±¤,2021-10-27 00:00,14.7,359,4.4,0,,,77
752,¼­±¤,2021-10-27 01:00,14.4,359.6,5.1,0,,,73.1
752,¼­±¤,2021-10-27 02:00,14.3,1.2,3.8,0,,,69
752,¼­±¤,2021-10-27 03:00,14.1,352.3,4.7,0,,,69.3
752,¼­±¤,2021-10-27 04:00,13.7,359.4,5.4,0,,,70.3
752,¼­±¤,2021-10-27 05:00,13.7,2.2,3.8,0,,,69.5
752,¼­±¤,2021-10-27 06:00,14,358.9,3.6,0,,,77.4
752,¼­±¤,2021-10-27 07:00,14.1,357.8,3.1,0,,,80.5
752,¼­±¤,2021-10-27 08:00,15.8,13,2,0,,,75.1
752,¼­±¤,2021-10-27 09:00,17.4,347.7,1.3,0,,,72.1
752,¼­±¤,2021-10-27 10:00,17.3,333.8,3.1,0,,,65.9
752,¼­±¤,2021-10-27 11:00,18.8,342.3,1.9,0,,,60.7
752,¼­±¤,2021-10-27 12:00,18.8,324,4.5,0,,,62.8
752,¼­±¤,2021-10-27 13:00,18.7,333.3,2.7,0,,,59.4
752,¼­±¤,2021-10-27 14:00,18,347.7,1.6,0,,,63.5
752,¼­±¤,2021-10-27 15:00,17.5,324.2,4,0,,,70.1
752,¼­±¤,2021-10-27 16:00,17.6,333.8,3.6,0,,,72.2
752,¼­±¤,2021-10-27 17:00,16.4,333.3,3,0,,,63.3
752,¼­±¤,2021-10-27 18:00,15,346.3,1.6,0,,,66.9
752,¼­±¤,2021-10-27 19:00,14.5,359.2,1.1,0,,,70.5
752,¼­±¤,2021-10-27 20:00,13.8,13.8,2,0,,,70.6
752,¼­±¤,2021-10-27 21:00,12.8,1.6,3.3,0,,,74.3
752,¼­±¤,2021-10-27 22:00,12.1,5.9,3.4,0,,,74.6
752,¼­±¤,2021-10-27 23:00,11.8,5.1,3.4,0,,,73.1
752,¼­±¤,2021-10-28 00:00,11.8,8.5,2.9,0,,,73.9
752,¼­±¤,2021-10-28 01:00,11.9,3.2,2.8,0,,,75
752,¼­±¤,2021-10-28 02:00,12.3,13,2.9,0,,,74.6
752,¼­±¤,2021-10-28 03:00,12.2,9.7,2.9,0,,,75.8
752,¼­±¤,2021-10-28 04:00,12.4,13,2.3,0,,,76.8
752,¼­±¤,2021-10-28 05:00,13,7.7,4.9,0,,,74.8
752,¼­±¤,2021-10-28 06:00,13,19.4,3.5,0,,,74.8
752,¼­±¤,2021-10-28 07:00,12.7,.9,4.3,0,,,76
752,¼­±¤,2021-10-28 08:00,14.3,12.6,5,0,,,68.9
752,¼­±¤,2021-10-28 09:00,14.9,358.4,4.9,0,,,67.5
752,¼­±¤,2021-10-28 10:00,16.7,7.3,5.2,0,,,58.1
752,¼­±¤,2021-10-28 11:00,17,359.4,5.1,0,,,49.3
752,¼­±¤,2021-10-28 12:00,17.3,1.7,5.9,0,,,45
752,¼­±¤,2021-10-28 13:00,17.9,359.6,5.9,0,,,43.3
752,¼­±¤,2021-10-28 14:00,18.3,8.5,5.1,0,,,47.3
752,¼­±¤,2021-10-28 15:00,18.3,357.8,4.7,0,,,47.9
752,¼­±¤,2021-10-28 16:00,18.6,358.9,2.4,0,,,49.4
752,¼­±¤,2021-10-28 17:00,16.6,6.2,2.6,0,,,57.7
752,¼­±¤,2021-10-28 18:00,14,27.3,2.3,0,,,68.7
752,¼­±¤,2021-10-28 19:00,13.1,29.5,2.4,0,,,72.2
752,¼­±¤,2021-10-28 20:00,12.6,38.2,2.8,0,,,78.2
752,¼­±¤,2021-10-28 21:00,12.1,42,2,0,,,80.4
752,¼­±¤,2021-10-28 22:00,12.4,5.1,1.8,0,,,77.5
752,¼­±¤,2021-10-28 23:00,12.3,45.1,1.8,0,,,74.8
752,¼­±¤,2021-10-29 00:00,14,35.8,1.7,0,,,77.4
752,¼­±¤,2021-10-29 01:00,15.7,4.8,2.2,0,,,72.7
752,¼­±¤,2021-10-29 02:00,12.3,46.2,.7,0,,,83.8
752,¼­±¤,2021-10-29 03:00,12.9,55.4,1.8,0,,,76.5
752,¼­±¤,2021-10-29 04:00,11.9,39.5,3,0,,,78
752,¼­±¤,2021-10-29 05:00,11.8,48.3,2,0,,,78.3
752,¼­±¤,2021-10-29 06:00,12.4,23.8,2.3,0,,,76.1
752,¼­±¤,2021-10-29 07:00,12.3,32.8,2.4,0,,,76.5
752,¼­±¤,2021-10-29 08:00,16.2,37.6,1.9,0,,,64.3
752,¼­±¤,2021-10-29 09:00,19.8,59.2,1,0,,,54.2
752,¼­±¤,2021-10-29 10:00,18.5,215.7,1.1,0,,,63.4
752,¼­±¤,2021-10-29 11:00,20.5,252.6,1.5,0,,,53.1
752,¼­±¤,2021-10-29 12:00,21.6,200.8,1.9,0,,,51.4
752,¼­±¤,2021-10-29 13:00,20.9,237.5,1.5,0,,,50
752,¼­±¤,2021-10-29 14:00,20,290.1,2.5,0,,,55
752,¼­±¤,2021-10-29 15:00,19.8,254.3,1.9,0,,,58.3
752,¼­±¤,2021-10-29 16:00,20.2,320.2,2.3,0,,,50.4
752,¼­±¤,2021-10-29 17:00,18.5,308.5,1.6,0,,,57.1
752,¼­±¤,2021-10-29 18:00,15.3,12,1.6,0,,,70.9
752,¼­±¤,2021-10-29 19:00,13.2,38.7,.5,0,,,80.7
752,¼­±¤,2021-10-29 20:00,12.7,17.9,1.3,0,,,82.3
752,¼­±¤,2021-10-29 21:00,12.3,30.2,2.1,0,,,79.6
752,¼­±¤,2021-10-29 22:00,11.2,34.3,2.4,0,,,84.2
752,¼­±¤,2021-10-29 23:00,11.3,33.3,2.4,0,,,81.8
752,¼­±¤,2021-10-30 00:00,10.8,341,1.5,0,,,82.7
