瘤痢,瘤痢疙,老矫,扁柯(∑C),浅氢(deg),浅加(m/s),碍荐樊(mm),泅瘤扁拘(hPa),秦搁扁拘(hPa),嚼档(%)
862,价寸,2021-12-04 05:00,7,299.6,3,0,1000.5,1024.6,74.5
862,价寸,2021-12-04 06:00,6.9,282.8,1.9,0,1000.7,1024.8,78.4
862,价寸,2021-12-04 07:00,6.1,289.8,2.1,1.5,1002,1026.2,95.1
862,价寸,2021-12-04 08:00,5.8,319.8,.7,0,1002.9,1027.2,98.6
862,价寸,2021-12-04 09:00,7,271.8,1.1,0,1003.6,1027.8,97.5
862,价寸,2021-12-04 10:00,9,303.8,2.2,0,1004.3,1028.3,77.4
862,价寸,2021-12-04 11:00,9.8,298.4,2.8,0,1004.1,1028.1,67.8
862,价寸,2021-12-04 12:00,11.2,297,3.9,0,1003.6,1027.4,63.3
862,价寸,2021-12-04 13:00,11.4,300.1,4.7,0,1002.8,1026.5,62.2
862,价寸,2021-12-04 14:00,11.8,295.8,4.9,0,1002.1,1025.8,64.5
862,价寸,2021-12-04 15:00,11.8,288.2,4.7,0,1001.7,1025.4,61.1
862,价寸,2021-12-04 16:00,11.2,290.3,4.8,0,1001.8,1025.5,64.1
862,价寸,2021-12-04 17:00,9.8,301.6,2.6,0,1001.9,1025.8,72.4
862,价寸,2021-12-04 18:00,10.3,303,4,0,1002,1025.8,62
862,价寸,2021-12-04 19:00,10.6,297.4,3.7,0,1002.6,1026.4,63.7
862,价寸,2021-12-04 20:00,9.7,298.5,3.2,0,1003,1026.9,69.2
862,价寸,2021-12-04 21:00,9.3,299,3,0,1003.1,1027,76.2
862,价寸,2021-12-04 22:00,8.9,291.7,4.4,0,1003.2,1027.1,70.9
862,价寸,2021-12-04 23:00,8.1,305.4,2.8,0,1003.3,1027.3,78.5
862,价寸,2021-12-05 00:00,7.2,299.2,2.9,0,1003.6,1027.7,82.5
862,价寸,2021-12-05 01:00,7,314.9,2.1,0,1003.7,1027.9,82.3
862,价寸,2021-12-05 02:00,5.8,299.8,2.6,0,1004,1028.3,78
862,价寸,2021-12-05 03:00,4.6,263.6,1.5,0,1004.1,1028.5,83.2
862,价寸,2021-12-05 04:00,5.6,292.9,3,0,1003.6,1027.9,79.8
862,价寸,2021-12-05 05:00,5,286.3,2.6,0,1003.6,1028,83.7
862,价寸,2021-12-05 06:00,4.7,277.6,2.1,0,1004.1,1028.5,88.1
862,价寸,2021-12-05 07:00,4.3,246.5,1.5,0,1004.7,1029.1,89
862,价寸,2021-12-05 08:00,4.5,243.8,1.7,0,1004.9,1029.3,88.5
862,价寸,2021-12-05 09:00,7,285.2,1.8,0,1005.3,1029.5,82.6
862,价寸,2021-12-05 10:00,8.6,301.7,2.4,0,1005.6,1029.6,68.7
862,价寸,2021-12-05 11:00,9.5,300.1,2.3,0,1005.3,1029.2,59.2
862,价寸,2021-12-05 12:00,10.4,329.5,1.8,0,1004.9,1028.8,59.2
862,价寸,2021-12-05 13:00,10.6,343.1,2.1,0,1003.8,1027.7,59
862,价寸,2021-12-05 14:00,11.2,330.6,2.7,0,1003.4,1027.2,56.7
862,价寸,2021-12-05 15:00,11.1,330.6,2.3,0,1003,1026.8,55.9
862,价寸,2021-12-05 16:00,10.6,331.5,1.9,0,1003,1026.8,60.2
862,价寸,2021-12-05 17:00,7.8,284.3,1,0,1003.2,1027.3,74.4
862,价寸,2021-12-05 18:00,5.7,240.1,1.1,0,1003.4,1027.7,86
862,价寸,2021-12-05 19:00,5.5,238.1,1.1,0,1003.5,1027.8,89.3
862,价寸,2021-12-05 20:00,6.4,244.5,.7,0,1003.4,1027.6,90.7
862,价寸,2021-12-05 21:00,5.7,0,.2,0,1003.3,1027.6,95.3
862,价寸,2021-12-05 22:00,4.3,0,.3,0,1003.1,1027.5,99.1
862,价寸,2021-12-05 23:00,4.6,0,.2,0,1002.9,1027.3,99.9
862,价寸,2021-12-06 00:00,5.1,0,0,0,1002.5,1026.8,99.9
862,价寸,2021-12-06 01:00,5.2,0,.3,0,1002.2,1026.5,99.9
862,价寸,2021-12-06 02:00,5.3,0,0,0,1002.3,1026.6,99.9
862,价寸,2021-12-06 03:00,4.4,0,0,0,1002.4,1026.8,99.9
862,价寸,2021-12-06 04:00,3.5,0,0,0,1002,1026.4,99.9
862,价寸,2021-12-06 05:00,2.6,0,0,0,1001.8,1026.3,99.9
862,价寸,2021-12-06 06:00,3.7,251.5,1.7,0,1001.8,1026.2,99.9
862,价寸,2021-12-06 07:00,5.7,240.2,1.5,0,1001.8,1026.1,99.9
862,价寸,2021-12-06 08:00,6.4,249.2,2.1,0,1002.1,1026.3,99.9
862,价寸,2021-12-06 09:00,10.5,277.3,1.9,0,1002.6,1026.4,99.9
862,价寸,2021-12-06 10:00,12.3,311.6,1.3,0,1002.8,1026.4,87.2
862,价寸,2021-12-06 11:00,13.4,356.7,1.9,0,1002.5,1026,78.2
862,价寸,2021-12-06 12:00,14.2,27.4,1.9,0,1002,1025.4,75.4
862,价寸,2021-12-06 13:00,14.7,331.6,1.7,0,1001.1,1024.5,73
862,价寸,2021-12-06 14:00,14.2,335.2,2.4,0,1000.9,1024.3,74.8
862,价寸,2021-12-06 15:00,14.1,323.9,2.2,0,1001.2,1024.6,78.5
862,价寸,2021-12-06 16:00,12.6,313.5,2.7,0,1001.3,1024.9,85
862,价寸,2021-12-06 17:00,11.6,314.5,2.3,0,1001.3,1025,87.9
862,价寸,2021-12-06 18:00,9.3,294.9,1,0,1001.5,1025.4,95.2
862,价寸,2021-12-06 19:00,8.9,285.4,1.4,0,1002.1,1026,95.4
862,价寸,2021-12-06 20:00,8.6,277.4,1.9,0,1002.2,1026.1,96.1
862,价寸,2021-12-06 21:00,7.9,262.4,1.6,0,1002,1026,96
862,价寸,2021-12-06 22:00,8.2,279.2,3.6,0,1002.1,1026.1,91
862,价寸,2021-12-06 23:00,7.8,256.9,2.3,0,1002.2,1026.2,88
862,价寸,2021-12-07 00:00,6.4,277.1,1.7,0,1001.8,1026,87.1
862,价寸,2021-12-07 01:00,7.1,244.1,1.8,0,1001.6,1025.7,89.4
862,价寸,2021-12-07 02:00,6.9,270.8,1.9,0,1001.7,1025.8,96.1
862,价寸,2021-12-07 03:00,7.8,279.1,5,0,1001.5,1025.5,86
862,价寸,2021-12-07 04:00,7.8,275.8,4.1,0,1001.8,1025.8,84.8
862,价寸,2021-12-07 05:00,8.1,292.9,5.7,0,1001.8,1025.8,77
862,价寸,2021-12-07 06:00,6.9,262.2,3.1,0,1002.2,1026.3,81.4
862,价寸,2021-12-07 07:00,7.1,301.5,3.1,0,1002.4,1026.5,78.6
862,价寸,2021-12-07 08:00,8.6,286.3,5.6,0,1002.9,1026.9,75.4
862,价寸,2021-12-07 09:00,9.8,293.3,4.6,0,1003.5,1027.4,70
862,价寸,2021-12-07 10:00,11.2,303.9,3.8,0,1003.6,1027.4,64.3
862,价寸,2021-12-07 11:00,11.9,308.3,4.4,0,1003.5,1027.2,62.5
862,价寸,2021-12-07 12:00,12.6,314.1,4.2,0,1003.2,1026.8,64.6
862,价寸,2021-12-07 13:00,12.6,333.3,4.4,0,1002.5,1026.1,64.3
862,价寸,2021-12-07 14:00,12.5,331.4,3.8,0,1002.2,1025.8,60.7
862,价寸,2021-12-07 15:00,13,304.3,3.8,0,1002.6,1026.1,68.8
862,价寸,2021-12-07 16:00,12.1,309.9,4.1,0,1003,1026.7,67.9
862,价寸,2021-12-07 17:00,10.6,303.3,2.6,0,1003.2,1027,71.8
862,价寸,2021-12-07 18:00,9.2,291.5,3.4,0,1003.5,1027.4,77.1
862,价寸,2021-12-07 19:00,9,288.4,2.6,0,1003.8,1027.7,79.7
862,价寸,2021-12-07 20:00,9,289,3,0,1004.5,1028.5,82.8
862,价寸,2021-12-07 21:00,8,273.5,2.2,0,1005,1029.1,87.8
862,价寸,2021-12-07 22:00,7.4,256,2.4,0,1004.8,1028.9,88.9
862,价寸,2021-12-07 23:00,7.4,261.5,2.6,0,1005,1029.1,90.3
862,价寸,2021-12-08 00:00,7.5,264.9,2.7,0,1004.9,1029,90.9
862,价寸,2021-12-08 01:00,7.5,267.4,2.6,0,1004.6,1028.7,91.8
862,价寸,2021-12-08 02:00,7.2,251.2,2.1,0,1004.7,1028.9,92
862,价寸,2021-12-08 03:00,5,226.6,.6,0,1005.3,1029.7,98.7
862,价寸,2021-12-08 04:00,3.7,0,0,0,1005.5,1030,99.9
862,价寸,2021-12-08 05:00,3.4,0,0,0,1005.8,1030.3,99.9
862,价寸,2021-12-08 06:00,3.8,0,.1,0,1006.3,1030.8,99.9
862,价寸,2021-12-08 07:00,4.2,216.6,.5,0,1006.9,1031.4,99.9
862,价寸,2021-12-08 08:00,4.4,0,0,0,1007.2,1031.7,99.9
862,价寸,2021-12-08 09:00,7.8,0,0,0,1007.5,1031.7,99.9
862,价寸,2021-12-08 10:00,11.5,33.5,2.2,0,1007.9,1031.7,83
862,价寸,2021-12-08 11:00,11.9,30.8,2.2,0,1008,1031.8,78.5
862,价寸,2021-12-08 12:00,12.5,55.3,2.9,0,1007.5,1031.2,69.9
862,价寸,2021-12-08 13:00,13.8,46.1,3.3,0,1007,1030.6,66.8
862,价寸,2021-12-08 14:00,13.2,41.8,3.9,0,1006.7,1030.3,65.5
862,价寸,2021-12-08 15:00,12.8,19.9,3,0,1006.6,1030.3,63.5
862,价寸,2021-12-08 16:00,12.2,17.1,2.8,0,1006.8,1030.5,64.1
862,价寸,2021-12-08 17:00,10.7,16.7,1.7,0,1007,1030.9,67.3
862,价寸,2021-12-08 18:00,6.7,0,.4,0,1007.2,1031.5,84.2
862,价寸,2021-12-08 19:00,4.6,0,.2,0,1007.1,1031.6,94
862,价寸,2021-12-08 20:00,5.4,0,0,0,1007.2,1031.6,97.3
862,价寸,2021-12-08 21:00,5.4,0,0,0,1007.2,1031.6,96.8
862,价寸,2021-12-08 22:00,5.9,139.7,.5,0,1007,1031.4,97.6
862,价寸,2021-12-08 23:00,7.6,47,.6,0,1006.8,1031,95.8
862,价寸,2021-12-09 00:00,6.7,0,.4,0,1006.8,1031.1,97.9
862,价寸,2021-12-09 01:00,7.2,0,.4,0,1006.3,1030.5,98.6
862,价寸,2021-12-09 02:00,9.5,91.9,1.2,0,1005.7,1029.6,97.9
862,价寸,2021-12-09 03:00,11.6,68,1.6,0,1005.6,1029.4,84.3
862,价寸,2021-12-09 04:00,10.9,74,2.2,0,1005.3,1029.2,88.4
862,价寸,2021-12-09 05:00,9.4,0,.2,0,1005,1028.9,95.5
862,价寸,2021-12-09 06:00,8.8,0,.4,0,1004.8,1028.8,98.7
862,价寸,2021-12-09 07:00,7.9,139.2,.6,0,1005.1,1029.2,99.9
862,价寸,2021-12-09 08:00,8.4,221,.8,0,1005.5,1029.5,97.9
862,价寸,2021-12-09 09:00,12.1,252.7,.5,0,1005.7,1029.4,90.9
862,价寸,2021-12-09 10:00,12.8,10.5,2.9,0,1006,1029.7,91.6
862,价寸,2021-12-09 11:00,13,32.6,3.2,0,1006.2,1029.8,89.6
862,价寸,2021-12-09 12:00,12.9,29.8,3,0,1005,1028.6,89.6
862,价寸,2021-12-09 13:00,12.8,48.7,2.7,0,1004.1,1027.7,90.5
862,价寸,2021-12-09 14:00,12.6,39.4,3.1,0,1003.4,1027,91
862,价寸,2021-12-09 15:00,13.1,54.2,3.2,0,1003.1,1026.6,89.8
862,价寸,2021-12-09 16:00,13.1,41.6,3,0,1002.7,1026.2,88.8
862,价寸,2021-12-09 17:00,13,46.6,2.8,0,1002.7,1026.2,89.9
862,价寸,2021-12-09 18:00,12.7,76.3,2,0,1002.3,1025.9,90.2
862,价寸,2021-12-09 19:00,12.5,98.1,.6,0,1002.7,1026.3,92
862,价寸,2021-12-09 20:00,11,0,0,0,1002.6,1026.4,98.4
862,价寸,2021-12-09 21:00,10.4,194.8,.7,0,1002.4,1026.2,97.9
862,价寸,2021-12-09 22:00,9.4,186.2,.9,0,1002.3,1026.2,98.6
862,价寸,2021-12-09 23:00,8.3,181.8,.8,0,1002.1,1026.1,99.9
862,价寸,2021-12-10 00:00,7.3,188.2,.7,0,1001.8,1025.9,99.9
862,价寸,2021-12-10 01:00,7.6,215.1,1.4,0,1001.4,1025.4,97.4
862,价寸,2021-12-10 02:00,7.7,232.2,.9,0,1001.4,1025.4,99.9
862,价寸,2021-12-10 03:00,7.8,200.8,.5,0,1001.2,1025.2,99.9
862,价寸,2021-12-10 04:00,9.3,240.9,1.6,0,1001.1,1024.9,98.4
862,价寸,2021-12-10 05:00,9.4,252.4,1.5,0,1000.8,1024.6,97.6
862,价寸,2021-12-10 06:00,7.9,231.5,.7,0,1000.8,1024.8,99.9
862,价寸,2021-12-10 07:00,7.1,227.8,.7,0,1001.3,1025.4,99.9
862,价寸,2021-12-10 08:00,11.1,269.9,2.2,0,1001.6,1025.3,93.9
862,价寸,2021-12-10 09:00,13.6,285,3.6,0,1002,1025.5,88.8
862,价寸,2021-12-10 10:00,13.9,301.8,3.3,0,1002.2,1025.6,85.8
862,价寸,2021-12-10 11:00,13.8,292.6,3.9,0,1002,1025.4,88.3
862,价寸,2021-12-10 12:00,14.9,299.1,4.7,0,1001.4,1024.8,80.9
862,价寸,2021-12-10 13:00,15,296.4,4,0,1000.3,1023.7,76.7
862,价寸,2021-12-10 14:00,15.6,298.2,3.9,0,1000.1,1023.4,76.7
862,价寸,2021-12-10 15:00,13.7,299.8,4.4,0,1000.2,1023.6,80.1
862,价寸,2021-12-10 16:00,13.3,295.3,4.2,0,1000.7,1024.2,78.3
862,价寸,2021-12-10 17:00,12.2,293.7,3.6,0,1001.2,1024.8,83.5
862,价寸,2021-12-10 18:00,11.5,295.5,3.7,0,1001.5,1025.2,87.8
862,价寸,2021-12-10 19:00,11,280.2,2.6,0,1002.2,1026,88.8
862,价寸,2021-12-10 20:00,10.8,284.9,2.8,0,1002.4,1026.2,89.7
862,价寸,2021-12-10 21:00,9.7,280.8,2.4,0,1002.3,1026.2,92.5
862,价寸,2021-12-10 22:00,9.7,284.8,2.7,0,1002.6,1026.5,90.4
862,价寸,2021-12-10 23:00,9.5,284.1,1.9,0,1002.6,1026.5,92.3
862,价寸,2021-12-11 00:00,9.3,251.6,1.7,0,1002.5,1026.4,94.2
862,价寸,2021-12-11 01:00,9.2,287.7,2.2,0,1002.4,1026.3,93.9
862,价寸,2021-12-11 02:00,9.7,295.9,2.7,0,1002.5,1026.4,91.8
862,价寸,2021-12-11 03:00,10,299,2.7,0,1002.5,1026.4,87.9
862,价寸,2021-12-11 04:00,9.4,302.9,1.9,0,1002.2,1026.1,87.8
862,价寸,2021-12-11 05:00,9.4,292.6,2.3,0,1002,1025.9,90.6
862,价寸,2021-12-11 06:00,9.5,300.7,2.2,0,1002.2,1026,91.9
862,价寸,2021-12-11 07:00,9.9,288.3,2.2,0,1002.7,1026.6,89.6
862,价寸,2021-12-11 08:00,9.7,304.7,2,0,1002.9,1026.8,90.4
862,价寸,2021-12-11 09:00,10.4,299.8,2.7,0,1003.6,1027.5,88.4
862,价寸,2021-12-11 10:00,11.5,307.5,3.1,0,1003.8,1027.6,83.9
862,价寸,2021-12-11 11:00,11.1,307.7,3.4,0,1003.6,1027.4,83.9
862,价寸,2021-12-11 12:00,11.9,292,4.7,0,1002.8,1026.5,79.5
862,价寸,2021-12-11 13:00,12.3,295.2,4.8,0,1002,1025.6,77.6
862,价寸,2021-12-11 14:00,13.1,308.1,3.9,0,1001.2,1024.7,74.6
862,价寸,2021-12-11 15:00,12.5,294.7,4.6,0,1000.6,1024.2,74.8
862,价寸,2021-12-11 16:00,12.3,308,3.2,0,1000.5,1024.1,77.6
862,价寸,2021-12-11 17:00,10.6,289.7,4.3,0,1000.8,1024.6,82.4
862,价寸,2021-12-11 18:00,10.1,284.6,4.2,0,1001,1024.8,84.3
862,价寸,2021-12-11 19:00,9.9,285.2,3.8,0,1001.6,1025.5,83.1
862,价寸,2021-12-11 20:00,9.5,275.8,2.6,0,1001.9,1025.7,85.6
862,价寸,2021-12-11 21:00,9.8,277.3,3.7,0,1001.6,1025.5,83.7
862,价寸,2021-12-11 22:00,9.4,261.2,2,0,1001.4,1025.2,84
862,价寸,2021-12-11 23:00,9.4,267.9,2.1,0,1001.4,1025.2,85.5
862,价寸,2021-12-12 00:00,8,255,1.5,0,1000.9,1024.9,88.9
862,价寸,2021-12-12 01:00,9.7,280.8,3.9,0,1000.7,1024.6,83.5
862,价寸,2021-12-12 02:00,9.4,288.3,3.7,0,1000.3,1024.1,84.6
862,价寸,2021-12-12 03:00,9.3,284,3.7,0,1000.1,1023.9,87.1
862,价寸,2021-12-12 04:00,9.6,283,3.8,0,1000,1023.9,86.2
862,价寸,2021-12-12 05:00,10,298.8,4.2,0,999.4,1023.2,88.2
862,价寸,2021-12-12 06:00,9.8,291.7,5,0,1000.1,1024,89
862,价寸,2021-12-12 07:00,10.1,290.5,3.5,0,1000.5,1024.3,84.5
862,价寸,2021-12-12 08:00,10.5,297.3,3.7,0,1000.9,1024.7,84.4
862,价寸,2021-12-12 09:00,10.6,313,4.1,0,1000.9,1024.7,84.8
862,价寸,2021-12-12 10:00,10.5,301.4,4.7,0,1001.4,1025.2,76.5
862,价寸,2021-12-12 11:00,10.3,304.5,4.6,0,1001.6,1025.4,75.6
862,价寸,2021-12-12 12:00,10.4,301.3,5.6,0,1000.8,1024.6,72.4
862,价寸,2021-12-12 13:00,11.2,293.1,5.8,0,1000,1023.7,69.8
862,价寸,2021-12-12 14:00,11.8,293.9,6.6,0,999.2,1022.8,68.4
862,价寸,2021-12-12 15:00,10.8,298.4,5.3,0,999.5,1023.2,78.7
862,价寸,2021-12-12 16:00,9.6,315.6,5,0,999.9,1023.8,77.7
862,价寸,2021-12-12 17:00,9.1,306,5.6,0,1000.4,1024.2,75.6
862,价寸,2021-12-12 18:00,7.9,309,5.5,0,1000.9,1024.9,70.8
862,价寸,2021-12-12 19:00,7.3,307.8,6.3,0,1001.3,1025.4,72.3
862,价寸,2021-12-12 20:00,6.1,306.6,6.4,0,1001.8,1026,72.8
862,价寸,2021-12-12 21:00,5.5,301.5,6.1,0,1002.4,1026.7,70.7
862,价寸,2021-12-12 22:00,5,299.1,6.3,0,1002.4,1026.8,71
862,价寸,2021-12-12 23:00,4.6,305.4,6,0,1002.6,1027,71.1
862,价寸,2021-12-13 00:00,4.6,303.8,6.4,0,1002.5,1026.9,70.3
862,价寸,2021-12-13 01:00,4.4,300.3,5.7,0,1002.5,1026.9,68.8
862,价寸,2021-12-13 02:00,4.4,301.9,5.8,0,1002.5,1026.9,66.2
862,价寸,2021-12-13 03:00,4.3,305.2,5.3,0,1002.7,1027.1,68.1
862,价寸,2021-12-13 04:00,4.2,309,4.5,0,1002.6,1027,70.2
862,价寸,2021-12-13 05:00,4.3,309.2,5.3,0,1002.5,1026.9,70.5
862,价寸,2021-12-13 06:00,4.5,307.2,4.6,0,1002.3,1026.6,73.2
862,价寸,2021-12-13 07:00,4.6,308.5,4.3,0,1003.2,1027.6,73.1
862,价寸,2021-12-13 08:00,4.7,309.3,4.2,0,1003.4,1027.8,71.2
862,价寸,2021-12-13 09:00,4.7,311,3.7,0,1004.1,1028.5,75.1
862,价寸,2021-12-13 10:00,5.1,312.8,3.8,0,1004.1,1028.5,71.7
862,价寸,2021-12-13 11:00,5.6,307.1,4.2,0,1004.2,1028.5,71.7
862,价寸,2021-12-13 12:00,5.8,307.2,5.6,0,1003.2,1027.5,71.3
862,价寸,2021-12-13 13:00,5.8,304.1,5.2,0,1002.2,1026.5,69.9
862,价寸,2021-12-13 14:00,6.2,296.9,5.4,0,1001.7,1025.9,68.4
862,价寸,2021-12-13 15:00,6.7,294.7,5.3,0,1001.4,1025.5,69.6
862,价寸,2021-12-13 16:00,5.7,292.3,5.1,0,1001.5,1025.8,71.1
862,价寸,2021-12-13 17:00,5.1,291.3,4.1,0,1001.6,1025.9,74.1
862,价寸,2021-12-13 18:00,4.9,293,3.3,0,1001.6,1025.9,75.4
862,价寸,2021-12-13 19:00,4.6,300.3,3.8,0,1001.8,1026.2,74.6
862,价寸,2021-12-13 20:00,4.8,294.5,3.6,0,1002,1026.4,76.2
862,价寸,2021-12-13 21:00,4.6,296.5,3.2,0,1001.8,1026.2,78
862,价寸,2021-12-13 22:00,4.2,303.1,3.4,0,1002.2,1026.6,75.8
862,价寸,2021-12-13 23:00,3.9,301.2,3.5,0,1002.2,1026.6,75.7
862,价寸,2021-12-14 00:00,3.8,303.6,3.7,0,1001.6,1026,78
862,价寸,2021-12-14 01:00,4.1,297.3,4.5,0,1001.4,1025.8,79.4
862,价寸,2021-12-14 02:00,4.1,302.5,2.8,0,1001,1025.4,81.5
862,价寸,2021-12-14 03:00,3.7,300,3.1,0,1001,1025.4,80.7
862,价寸,2021-12-14 04:00,4.2,290.7,2.6,0,1000.8,1025.1,78
862,价寸,2021-12-14 05:00,3.5,301.8,.7,0,1000.1,1024.5,81.3
862,价寸,2021-12-14 06:00,4,244.4,1.6,0,1000.4,1024.7,81.5
862,价寸,2021-12-14 07:00,3.6,223.1,.9,0,1000.4,1024.8,88.2
862,价寸,2021-12-14 08:00,3,0,0,0,1000.4,1024.9,92.1
862,价寸,2021-12-14 09:00,5.3,0,.3,0,1000.7,1025,81.6
862,价寸,2021-12-14 10:00,7.5,286.2,1.7,0,1000.8,1024.8,67.3
862,价寸,2021-12-14 11:00,8.4,286.6,2.8,0,1000.6,1024.5,63.8
862,价寸,2021-12-14 12:00,10,290,3.7,0,999.6,1023.4,61.1
862,价寸,2021-12-14 13:00,10.3,313.8,2.8,0,998.5,1022.3,61.8
862,价寸,2021-12-14 14:00,10.1,299.3,3.9,0,998.1,1021.9,63.1
862,价寸,2021-12-14 15:00,9.6,284.6,3.7,0,998,1021.8,63.5
862,价寸,2021-12-14 16:00,10.1,300,2.4,0,997.7,1021.5,65.5
862,价寸,2021-12-14 17:00,8.3,291.2,2.1,0,998,1021.9,74.3
862,价寸,2021-12-14 18:00,5,255.5,1.2,0,998.4,1022.7,86.8
862,价寸,2021-12-14 19:00,3.2,0,.4,0,998.6,1023,95.4
862,价寸,2021-12-14 20:00,2.8,0,0,0,998.7,1023.1,96.9
862,价寸,2021-12-14 21:00,2,0,.1,0,998.8,1023.3,98.9
862,价寸,2021-12-14 22:00,2.1,0,.3,0,999.2,1023.7,97.4
862,价寸,2021-12-14 23:00,1.3,0,0,0,999.2,1023.8,98.9
862,价寸,2021-12-15 00:00,.9,0,.4,0,999.2,1023.9,99.3
862,价寸,2021-12-15 01:00,1.6,0,0,0,999.4,1024,99.9
862,价寸,2021-12-15 02:00,1.4,0,.3,0,998.9,1023.5,99.8
862,价寸,2021-12-15 03:00,1.5,201.9,.9,0,998.6,1023.2,99.9
862,价寸,2021-12-15 04:00,2.3,186.8,1.4,0,998.1,1022.6,97.6
862,价寸,2021-12-15 05:00,7.2,194.4,2.7,0,997.8,1021.8,85.7
862,价寸,2021-12-15 06:00,3.7,209.6,.8,0,998,1022.3,95.9
862,价寸,2021-12-15 07:00,3,237.1,1,0,998.3,1022.7,97.3
862,价寸,2021-12-15 08:00,4.4,200.9,.6,0,998.7,1023,98.7
862,价寸,2021-12-15 09:00,8.7,175.2,.9,0,998.9,1022.8,92.1
862,价寸,2021-12-15 10:00,11.9,177.3,1.5,0,999,1022.6,79.2
862,价寸,2021-12-15 11:00,13.6,325.1,1.8,0,999,1022.4,69.8
862,价寸,2021-12-15 12:00,14.5,291.9,2.4,0,998.4,1021.7,73.8
862,价寸,2021-12-15 13:00,13.9,310,2.3,0,998.1,1021.4,85.4
862,价寸,2021-12-15 14:00,13.6,318.2,2.1,0,997.3,1020.7,86.5
862,价寸,2021-12-15 15:00,13.9,300.1,2.4,0,997,1020.3,86.5
862,价寸,2021-12-15 16:00,13.2,309.6,1.5,0,997.2,1020.6,87.3
862,价寸,2021-12-15 17:00,12.6,314,1.7,0,997.7,1021.2,90.6
862,价寸,2021-12-15 18:00,10.1,247,1.4,0,998,1021.8,98.7
862,价寸,2021-12-15 19:00,8.1,0,.3,0,998.1,1022,99.9
862,价寸,2021-12-15 20:00,6.3,0,0,0,998.1,1022.2,99.9
862,价寸,2021-12-15 21:00,5.7,0,0,0,997.9,1022.1,99.9
862,价寸,2021-12-15 22:00,5.1,172.5,.7,0,997.8,1022,99.9
862,价寸,2021-12-15 23:00,6.3,174.5,1.9,0,997.7,1021.8,93.9
862,价寸,2021-12-16 00:00,8,195.1,1.7,0,997.4,1021.3,99.9
862,价寸,2021-12-16 01:00,7.7,226,.6,0,997.2,1021.1,99.1
862,价寸,2021-12-16 02:00,10.5,252.5,1.9,0,996.8,1020.5,98.9
862,价寸,2021-12-16 03:00,10.7,234.2,1.3,0,996.4,1020.1,99.9
862,价寸,2021-12-16 04:00,10.8,288.4,2.3,1.5,996.5,1020.2,99.9
862,价寸,2021-12-16 05:00,10.5,330.3,1.1,1.5,995.4,1019.1,99.9
862,价寸,2021-12-16 06:00,9.6,308.4,1.8,6,995.8,1019.6,99.9
862,价寸,2021-12-16 07:00,8.7,302.2,2.7,4,996.9,1020.7,99.9
862,价寸,2021-12-16 08:00,8.2,306.8,2.2,2,996.5,1020.4,99.9
862,价寸,2021-12-16 09:00,7.9,305.4,2.5,2,996.9,1020.8,99.9
862,价寸,2021-12-16 10:00,8.4,314.9,1.7,.5,996.2,1020,99.9
862,价寸,2021-12-16 11:00,8.5,304.6,2,0,996.3,1020.1,99.9
862,价寸,2021-12-16 12:00,8.8,328.4,2,1.5,995,1018.8,99.9
862,价寸,2021-12-16 13:00,9,351.8,2.1,1,994.1,1017.8,99.9
862,价寸,2021-12-16 14:00,9,354.7,2.3,0,993.6,1017.3,99.9
862,价寸,2021-12-16 15:00,9.8,320.7,1.6,0,992.8,1016.5,99.9
862,价寸,2021-12-16 16:00,9.3,294.5,2.3,0,993.2,1016.9,99.9
862,价寸,2021-12-16 17:00,9.3,297,2.1,0,993,1016.6,99.9
862,价寸,2021-12-16 18:00,8.9,299.1,2.4,0,993.2,1016.9,99.3
862,价寸,2021-12-16 19:00,9.2,301.5,2.9,0,993.7,1017.4,97.9
862,价寸,2021-12-16 20:00,9.3,291.3,2.9,0,993.3,1017,99.7
862,价寸,2021-12-16 21:00,9.7,302.9,2.7,0,992.9,1016.6,96.6
862,价寸,2021-12-16 22:00,9.6,311.6,2.9,0,993.3,1017,94.3
862,价寸,2021-12-16 23:00,9,285,3.7,0,993.9,1017.6,81.7
862,价寸,2021-12-17 00:00,8.9,294.6,3.5,0,994.6,1018.3,74.7
862,价寸,2021-12-17 01:00,9,297.9,4.1,0,994.6,1018.3,80.7
862,价寸,2021-12-17 02:00,9.4,305.1,4.7,0,993.7,1017.4,86.1
862,价寸,2021-12-17 03:00,8.8,300.1,3.3,.5,993.8,1017.5,93.4
862,价寸,2021-12-17 04:00,8.8,301.1,6,0,994.3,1018,87.1
862,价寸,2021-12-17 05:00,8,303.9,6.1,0,994.7,1018.5,79.8
862,价寸,2021-12-17 06:00,7.3,311,5.5,0,995.3,1019.2,81.2
862,价寸,2021-12-17 07:00,6.4,309.4,6.2,0,996.2,1020.2,77.8
862,价寸,2021-12-17 08:00,5.6,307.1,6.3,0,996.6,1020.7,71.1
862,价寸,2021-12-17 09:00,5.1,308.2,6.3,0,997,1021.2,67.5
862,价寸,2021-12-17 10:00,4,302.9,6.8,0,998.1,1022.4,74.2
862,价寸,2021-12-17 11:00,4.1,308,6.7,0,998.2,1022.5,74.2
862,价寸,2021-12-17 12:00,2.6,307.4,6.7,0,999,1023.5,85.5
862,价寸,2021-12-17 13:00,2.9,309.1,7,0,998.5,1022.9,94.6
862,价寸,2021-12-17 14:00,2.5,313,6.6,1,998,1022.4,88.1
